DateTime,zone1,zone2,city
2023-01-09 16:50:00,1213.6666666666667,8.0,Marrakech
2023-01-09 17:00:00,1216.0,8.0,Marrakech
2023-01-09 17:10:00,1214.0,13.0,Marrakech
2023-01-09 17:20:00,1212.0,18.0,Marrakech
2023-01-09 17:30:00,1210.0,23.0,Marrakech
2023-01-09 17:40:00,1217.0,41.66666666666667,Marrakech
2023-01-09 17:50:00,1224.0,60.333333333333336,Marrakech
2023-01-09 18:00:00,1231.0,79.0,Marrakech
2023-01-09 18:10:00,1233.3333333333333,81.33333333333333,Marrakech
2023-01-09 18:20:00,1235.6666666666667,83.66666666666667,Marrakech
2023-01-09 18:30:00,1238.0,86.0,Marrakech
2023-01-09 18:40:00,1206.3333333333333,85.0,Marrakech
2023-01-09 18:50:00,1174.6666666666667,84.0,Marrakech
2023-01-09 19:00:00,1143.0,83.0,Marrakech
2023-01-09 19:10:00,1150.6666666666667,75.66666666666667,Marrakech
2023-01-09 19:20:00,1158.3333333333333,68.33333333333333,Marrakech
2023-01-09 19:30:00,1166.0,61.0,Marrakech
2023-01-09 19:40:00,1164.3333333333333,52.0,Marrakech
2023-01-09 19:50:00,1162.6666666666667,43.0,Marrakech
2023-01-09 20:00:00,1161.0,34.0,Marrakech
2023-01-09 20:10:00,1170.3333333333333,30.333333333333332,Marrakech
2023-01-09 20:20:00,1179.6666666666667,26.666666666666668,Marrakech
2023-01-09 20:30:00,1189.0,23.0,Marrakech
2023-01-09 20:40:00,1192.6666666666667,22.666666666666668,Marrakech
2023-01-09 20:50:00,1196.3333333333333,22.333333333333332,Marrakech
2023-01-09 21:00:00,1200.0,22.0,Marrakech
2023-01-09 21:10:00,1168.0,21.666666666666668,Marrakech
2023-01-09 21:20:00,1136.0,21.333333333333332,Marrakech
2023-01-09 21:30:00,1104.0,21.0,Marrakech
2023-01-09 21:40:00,1112.0,23.333333333333332,Marrakech
2023-01-09 21:50:00,1120.0,25.666666666666668,Marrakech
2023-01-09 22:00:00,1128.0,28.0,Marrakech
2023-01-09 22:10:00,1117.3333333333333,27.333333333333332,Marrakech
2023-01-09 22:20:00,1106.6666666666667,26.666666666666668,Marrakech
2023-01-09 22:30:00,1096.0,26.0,Marrakech
2023-01-09 22:40:00,1039.3333333333333,26.333333333333332,Marrakech
2023-01-09 22:50:00,982.6666666666666,26.666666666666668,Marrakech
2023-01-09 23:00:00,926.0,27.0,Marrakech
2023-01-09 23:10:00,880.0,27.333333333333332,Marrakech
2023-01-09 23:20:00,834.0,27.666666666666668,Marrakech
2023-01-09 23:30:00,788.0,28.0,Marrakech
2023-01-09 23:40:00,800.3333333333334,25.333333333333332,Marrakech
2023-01-09 23:50:00,812.6666666666666,22.666666666666668,Marrakech
2023-01-10 00:00:00,825.0,20.0,Marrakech
2023-01-10 00:10:00,805.0,20.666666666666668,Marrakech
2023-01-10 00:20:00,785.0,21.333333333333332,Marrakech
2023-01-10 00:30:00,765.0,22.0,Marrakech
2023-01-10 00:40:00,750.0,22.666666666666668,Marrakech
2023-01-10 00:50:00,735.0,23.333333333333332,Marrakech
2023-01-10 01:00:00,720.0,24.0,Marrakech
2023-01-10 01:10:00,724.0,23.0,Marrakech
2023-01-10 01:20:00,728.0,22.0,Marrakech
2023-01-10 01:30:00,732.0,21.0,Marrakech
2023-01-10 01:40:00,732.6666666666666,17.333333333333332,Marrakech
2023-01-10 01:50:00,733.3333333333334,13.666666666666668,Marrakech
2023-01-10 02:00:00,734.0,10.0,Marrakech
2023-01-10 02:10:00,725.3333333333334,9.666666666666666,Marrakech
2023-01-10 02:20:00,716.6666666666666,9.333333333333334,Marrakech
2023-01-10 02:30:00,708.0,9.0,Marrakech
2023-01-10 02:40:00,701.6666666666666,9.0,Marrakech
2023-01-10 02:50:00,695.3333333333334,9.0,Marrakech
2023-01-10 03:00:00,689.0,9.0,Marrakech
2023-01-10 03:10:00,698.6666666666666,8.666666666666666,Marrakech
2023-01-10 03:20:00,708.3333333333334,8.333333333333334,Marrakech
2023-01-10 03:30:00,718.0,8.0,Marrakech
2023-01-10 03:40:00,717.6666666666666,7.666666666666667,Marrakech
2023-01-10 03:50:00,717.3333333333334,7.333333333333333,Marrakech
2023-01-10 04:00:00,717.0,7.0,Marrakech
2023-01-10 04:10:00,714.0,6.666666666666667,Marrakech
2023-01-10 04:20:00,711.0,6.333333333333333,Marrakech
2023-01-10 04:30:00,708.0,6.0,Marrakech
2023-01-10 04:40:00,717.3333333333334,6.0,Marrakech
2023-01-10 04:50:00,726.6666666666666,6.0,Marrakech
2023-01-10 05:00:00,736.0,6.0,Marrakech
2023-01-10 05:10:00,755.0,6.0,Marrakech
2023-01-10 05:20:00,774.0,6.0,Marrakech
2023-01-10 05:30:00,793.0,6.0,Marrakech
2023-01-10 05:40:00,811.3333333333334,6.0,Marrakech
2023-01-10 05:50:00,829.6666666666666,6.0,Marrakech
2023-01-10 06:00:00,848.0,6.0,Marrakech
2023-01-10 06:10:00,851.3333333333334,6.0,Marrakech
2023-01-10 06:20:00,854.6666666666666,6.0,Marrakech
2023-01-10 06:30:00,858.0,6.0,Marrakech
2023-01-10 06:40:00,887.6666666666666,6.0,Marrakech
2023-01-10 06:50:00,917.3333333333334,6.0,Marrakech
2023-01-10 07:00:00,947.0,6.0,Marrakech
2023-01-10 07:10:00,951.3333333333334,8.666666666666666,Marrakech
2023-01-10 07:20:00,955.6666666666666,11.333333333333332,Marrakech
2023-01-10 07:30:00,960.0,14.0,Marrakech
2023-01-10 07:40:00,947.3333333333334,52.333333333333336,Marrakech
2023-01-10 07:50:00,934.6666666666666,90.66666666666667,Marrakech
2023-01-10 08:00:00,922.0,129.0,Marrakech
2023-01-10 08:10:00,931.0,186.0,Marrakech
2023-01-10 08:20:00,940.0,243.0,Marrakech
2023-01-10 08:30:00,949.0,300.0,Marrakech
2023-01-10 08:40:00,949.6666666666666,299.0,Marrakech
2023-01-10 08:50:00,950.3333333333334,298.0,Marrakech
2023-01-10 09:00:00,951.0,297.0,Marrakech
2023-01-10 09:10:00,971.6666666666666,296.3333333333333,Marrakech
2023-01-10 09:20:00,992.3333333333334,295.6666666666667,Marrakech
2023-01-10 09:30:00,1013.0,295.0,Marrakech
2023-01-10 09:40:00,1044.0,271.3333333333333,Marrakech
2023-01-10 09:50:00,1075.0,247.66666666666666,Marrakech
2023-01-10 10:00:00,1106.0,224.0,Marrakech
2023-01-10 10:10:00,1100.3333333333333,246.66666666666666,Marrakech
2023-01-10 10:20:00,1094.6666666666667,269.3333333333333,Marrakech
2023-01-10 10:30:00,1089.0,292.0,Marrakech
2023-01-10 10:40:00,1098.6666666666667,291.3333333333333,Marrakech
2023-01-10 10:50:00,1108.3333333333333,290.6666666666667,Marrakech
2023-01-10 11:00:00,1118.0,290.0,Marrakech
2023-01-10 11:10:00,1133.3333333333333,289.3333333333333,Marrakech
2023-01-10 11:20:00,1148.6666666666667,288.6666666666667,Marrakech
2023-01-10 11:30:00,1164.0,288.0,Marrakech
2023-01-10 11:40:00,1153.3333333333333,288.3333333333333,Marrakech
2023-01-10 11:50:00,1142.6666666666667,288.6666666666667,Marrakech
2023-01-10 12:00:00,1132.0,289.0,Marrakech
2023-01-10 12:10:00,1123.3333333333333,288.6666666666667,Marrakech
2023-01-10 12:20:00,1114.6666666666667,288.3333333333333,Marrakech
2023-01-10 12:30:00,1106.0,288.0,Marrakech
2023-01-10 12:40:00,1115.0,288.0,Marrakech
2023-01-10 12:50:00,1124.0,288.0,Marrakech
2023-01-10 13:00:00,1133.0,288.0,Marrakech
2023-01-10 13:10:00,1148.6666666666667,288.3333333333333,Marrakech
2023-01-10 13:20:00,1164.3333333333333,288.6666666666667,Marrakech
2023-01-10 13:30:00,1180.0,289.0,Marrakech
2023-01-10 13:40:00,1185.3333333333333,265.0,Marrakech
2023-01-10 13:50:00,1190.6666666666667,241.0,Marrakech
2023-01-10 14:00:00,1196.0,217.0,Marrakech
2023-01-10 14:10:00,1195.0,182.33333333333334,Marrakech
2023-01-10 14:20:00,1194.0,147.66666666666669,Marrakech
2023-01-10 14:30:00,1193.0,113.0,Marrakech
2023-01-10 14:40:00,1196.3333333333333,82.33333333333333,Marrakech
2023-01-10 14:50:00,1199.6666666666667,51.666666666666664,Marrakech
2023-01-10 15:00:00,1203.0,21.0,Marrakech
2023-01-10 15:10:00,1211.0,19.0,Marrakech
2023-01-10 15:20:00,1219.0,17.0,Marrakech
2023-01-10 15:30:00,1227.0,15.0,Marrakech
2023-01-10 15:40:00,1232.6666666666667,12.333333333333334,Marrakech
2023-01-10 15:50:00,1238.3333333333333,9.666666666666668,Marrakech
2023-01-10 16:00:00,1244.0,7.0,Marrakech
2023-01-10 16:10:00,1233.0,6.666666666666667,Marrakech
2023-01-10 16:20:00,1222.0,6.333333333333333,Marrakech
2023-01-10 16:30:00,1211.0,6.0,Marrakech
2023-01-10 16:40:00,1221.3333333333333,6.0,Marrakech
2023-01-10 16:50:00,1231.6666666666667,6.0,Marrakech
2023-01-10 17:00:00,1242.0,6.0,Marrakech
2023-01-10 17:10:00,1234.6666666666667,6.333333333333333,Marrakech
2023-01-10 17:20:00,1227.3333333333333,6.666666666666667,Marrakech
2023-01-10 17:30:00,1220.0,7.0,Marrakech
2023-01-10 17:40:00,1220.0,7.0,Marrakech
2023-01-10 17:50:00,1220.0,7.0,Marrakech
2023-01-10 18:00:00,1220.0,7.0,Marrakech
2023-01-10 18:10:00,1201.0,6.666666666666667,Marrakech
2023-01-10 18:20:00,1182.0,6.333333333333333,Marrakech
2023-01-10 18:30:00,1163.0,6.0,Marrakech
2023-01-10 18:40:00,1149.6666666666667,12.0,Marrakech
2023-01-10 18:50:00,1136.3333333333333,18.0,Marrakech
2023-01-10 19:00:00,1123.0,24.0,Marrakech
2023-01-10 19:10:00,1119.0,30.666666666666668,Marrakech
2023-01-10 19:20:00,1115.0,37.333333333333336,Marrakech
2023-01-10 19:30:00,1111.0,44.0,Marrakech
2023-01-10 19:40:00,1129.0,42.666666666666664,Marrakech
2023-01-10 19:50:00,1147.0,41.333333333333336,Marrakech
2023-01-10 20:00:00,1165.0,40.0,Marrakech
2023-01-10 20:10:00,1160.0,33.0,Marrakech
2023-01-10 20:20:00,1155.0,26.0,Marrakech
2023-01-10 20:30:00,1150.0,19.0,Marrakech
2023-01-10 20:40:00,1139.6666666666667,19.0,Marrakech
2023-01-10 20:50:00,1129.3333333333333,19.0,Marrakech
2023-01-10 21:00:00,1119.0,19.0,Marrakech
2023-01-10 21:10:00,1109.3333333333333,18.666666666666668,Marrakech
2023-01-10 21:20:00,1099.6666666666667,18.333333333333332,Marrakech
2023-01-10 21:30:00,1090.0,18.0,Marrakech
2023-01-10 21:40:00,1110.3333333333333,18.333333333333332,Marrakech
2023-01-10 21:50:00,1130.6666666666667,18.666666666666668,Marrakech
2023-01-10 22:00:00,1151.0,19.0,Marrakech
2023-01-10 22:10:00,1099.3333333333333,19.0,Marrakech
2023-01-10 22:20:00,1047.6666666666667,19.0,Marrakech
2023-01-10 22:30:00,996.0,19.0,Marrakech
2023-01-10 22:40:00,974.3333333333334,19.333333333333332,Marrakech
2023-01-10 22:50:00,952.6666666666666,19.666666666666668,Marrakech
2023-01-10 23:00:00,931.0,20.0,Marrakech
2023-01-10 23:10:00,931.6666666666666,19.666666666666668,Marrakech
2023-01-10 23:20:00,932.3333333333334,19.333333333333332,Marrakech
2023-01-10 23:30:00,933.0,19.0,Marrakech
2023-01-10 23:40:00,912.0,19.0,Marrakech
2023-01-10 23:50:00,891.0,19.0,Marrakech
2023-01-11 00:00:00,870.0,19.0,Marrakech
2023-01-11 00:10:00,838.3333333333334,19.666666666666668,Marrakech
2023-01-11 00:20:00,806.6666666666666,20.333333333333332,Marrakech
2023-01-11 00:30:00,775.0,21.0,Marrakech
2023-01-11 00:40:00,777.6666666666666,21.333333333333332,Marrakech
2023-01-11 00:50:00,780.3333333333334,21.666666666666668,Marrakech
2023-01-11 01:00:00,783.0,22.0,Marrakech
2023-01-11 01:10:00,774.3333333333334,21.333333333333332,Marrakech
2023-01-11 01:20:00,765.6666666666666,20.666666666666668,Marrakech
2023-01-11 01:30:00,757.0,20.0,Marrakech
2023-01-11 01:40:00,752.6666666666666,20.333333333333332,Marrakech
2023-01-11 01:50:00,748.3333333333334,20.666666666666668,Marrakech
2023-01-11 02:00:00,744.0,21.0,Marrakech
2023-01-11 02:10:00,741.0,20.666666666666668,Marrakech
2023-01-11 02:20:00,738.0,20.333333333333332,Marrakech
2023-01-11 02:30:00,735.0,20.0,Marrakech
2023-01-11 02:40:00,731.0,20.0,Marrakech
2023-01-11 02:50:00,727.0,20.0,Marrakech
2023-01-11 03:00:00,723.0,20.0,Marrakech
2023-01-11 03:10:00,722.6666666666666,20.333333333333332,Marrakech
2023-01-11 03:20:00,722.3333333333334,20.666666666666668,Marrakech
2023-01-11 03:30:00,722.0,21.0,Marrakech
2023-01-11 03:40:00,726.3333333333334,20.0,Marrakech
2023-01-11 03:50:00,730.6666666666666,19.0,Marrakech
2023-01-11 04:00:00,735.0,18.0,Marrakech
2023-01-11 04:10:00,748.0,18.0,Marrakech
2023-01-11 04:20:00,761.0,18.0,Marrakech
2023-01-11 04:30:00,774.0,18.0,Marrakech
2023-01-11 04:40:00,779.0,18.333333333333332,Marrakech
2023-01-11 04:50:00,784.0,18.666666666666668,Marrakech
2023-01-11 05:00:00,789.0,19.0,Marrakech
2023-01-11 05:10:00,784.6666666666666,18.666666666666668,Marrakech
2023-01-11 05:20:00,780.3333333333334,18.333333333333332,Marrakech
2023-01-11 05:30:00,776.0,18.0,Marrakech
2023-01-11 05:40:00,775.0,18.333333333333332,Marrakech
2023-01-11 05:50:00,774.0,18.666666666666668,Marrakech
2023-01-11 06:00:00,773.0,19.0,Marrakech
2023-01-11 06:10:00,790.3333333333334,19.0,Marrakech
2023-01-11 06:20:00,807.6666666666666,19.0,Marrakech
2023-01-11 06:30:00,825.0,19.0,Marrakech
2023-01-11 06:40:00,845.0,18.666666666666668,Marrakech
2023-01-11 06:50:00,865.0,18.333333333333332,Marrakech
2023-01-11 07:00:00,885.0,18.0,Marrakech
2023-01-11 07:10:00,906.6666666666666,18.666666666666668,Marrakech
2023-01-11 07:20:00,928.3333333333334,19.333333333333332,Marrakech
2023-01-11 07:30:00,950.0,20.0,Marrakech
2023-01-11 07:40:00,959.3333333333334,27.333333333333332,Marrakech
2023-01-11 07:50:00,968.6666666666666,34.666666666666664,Marrakech
2023-01-11 08:00:00,978.0,42.0,Marrakech
2023-01-11 08:10:00,969.6666666666666,58.66666666666667,Marrakech
2023-01-11 08:20:00,961.3333333333334,75.33333333333334,Marrakech
2023-01-11 08:30:00,953.0,92.0,Marrakech
2023-01-11 08:40:00,964.3333333333334,92.66666666666667,Marrakech
2023-01-11 08:50:00,975.6666666666666,93.33333333333333,Marrakech
2023-01-11 09:00:00,987.0,94.0,Marrakech
2023-01-11 09:10:00,991.6666666666666,93.66666666666667,Marrakech
2023-01-11 09:20:00,996.3333333333334,93.33333333333333,Marrakech
2023-01-11 09:30:00,1001.0,93.0,Marrakech
2023-01-11 09:40:00,1029.0,114.66666666666667,Marrakech
2023-01-11 09:50:00,1057.0,136.33333333333334,Marrakech
2023-01-11 10:00:00,1085.0,158.0,Marrakech
2023-01-11 10:10:00,1087.6666666666667,134.66666666666666,Marrakech
2023-01-11 10:20:00,1090.3333333333333,111.33333333333334,Marrakech
2023-01-11 10:30:00,1093.0,88.0,Marrakech
2023-01-11 10:40:00,1109.3333333333333,88.33333333333333,Marrakech
2023-01-11 10:50:00,1125.6666666666667,88.66666666666667,Marrakech
2023-01-11 11:00:00,1142.0,89.0,Marrakech
2023-01-11 11:10:00,1128.3333333333333,88.66666666666667,Marrakech
2023-01-11 11:20:00,1114.6666666666667,88.33333333333333,Marrakech
2023-01-11 11:30:00,1101.0,88.0,Marrakech
2023-01-11 11:40:00,1091.3333333333333,88.33333333333333,Marrakech
2023-01-11 11:50:00,1081.6666666666667,88.66666666666667,Marrakech
2023-01-11 12:00:00,1072.0,89.0,Marrakech
2023-01-11 12:10:00,1078.3333333333333,89.33333333333333,Marrakech
2023-01-11 12:20:00,1084.6666666666667,89.66666666666667,Marrakech
2023-01-11 12:30:00,1091.0,90.0,Marrakech
2023-01-11 12:40:00,1129.6666666666667,83.0,Marrakech
2023-01-11 12:50:00,1168.3333333333333,76.0,Marrakech
2023-01-11 13:00:00,1207.0,69.0,Marrakech
2023-01-11 13:10:00,1177.3333333333333,55.333333333333336,Marrakech
2023-01-11 13:20:00,1147.6666666666667,41.66666666666667,Marrakech
2023-01-11 13:30:00,1118.0,28.0,Marrakech
2023-01-11 13:40:00,1136.0,21.0,Marrakech
2023-01-11 13:50:00,1154.0,14.0,Marrakech
2023-01-11 14:00:00,1172.0,7.0,Marrakech
2023-01-11 14:10:00,1167.0,10.666666666666666,Marrakech
2023-01-11 14:20:00,1162.0,14.333333333333332,Marrakech
2023-01-11 14:30:00,1157.0,18.0,Marrakech
2023-01-11 14:40:00,1161.6666666666667,14.666666666666666,Marrakech
2023-01-11 14:50:00,1166.3333333333333,11.333333333333332,Marrakech
2023-01-11 15:00:00,1171.0,8.0,Marrakech
2023-01-11 15:10:00,1159.0,7.666666666666667,Marrakech
2023-01-11 15:20:00,1147.0,7.333333333333333,Marrakech
2023-01-11 15:30:00,1135.0,7.0,Marrakech
2023-01-11 15:40:00,1155.6666666666667,7.333333333333333,Marrakech
2023-01-11 15:50:00,1176.3333333333333,7.666666666666667,Marrakech
2023-01-11 16:00:00,1197.0,8.0,Marrakech
2023-01-11 16:10:00,1186.0,8.666666666666666,Marrakech
2023-01-11 16:20:00,1175.0,9.333333333333334,Marrakech
2023-01-11 16:30:00,1164.0,10.0,Marrakech
2023-01-11 16:40:00,1170.6666666666667,17.666666666666668,Marrakech
2023-01-11 16:50:00,1177.3333333333333,25.333333333333336,Marrakech
2023-01-11 17:00:00,1184.0,33.0,Marrakech
2023-01-11 17:10:00,1165.6666666666667,39.666666666666664,Marrakech
2023-01-11 17:20:00,1147.3333333333333,46.333333333333336,Marrakech
2023-01-11 17:30:00,1129.0,53.0,Marrakech
2023-01-11 17:40:00,1153.6666666666667,46.0,Marrakech
2023-01-11 17:50:00,1178.3333333333333,39.0,Marrakech
2023-01-11 18:00:00,1203.0,32.0,Marrakech
2023-01-11 18:10:00,1187.0,32.333333333333336,Marrakech
2023-01-11 18:20:00,1171.0,32.666666666666664,Marrakech
2023-01-11 18:30:00,1155.0,33.0,Marrakech
2023-01-11 18:40:00,1143.0,35.0,Marrakech
2023-01-11 18:50:00,1131.0,37.0,Marrakech
2023-01-11 19:00:00,1119.0,39.0,Marrakech
2023-01-11 19:10:00,1106.6666666666667,39.0,Marrakech
2023-01-11 19:20:00,1094.3333333333333,39.0,Marrakech
2023-01-11 19:30:00,1082.0,39.0,Marrakech
2023-01-11 19:40:00,1107.0,47.0,Marrakech
2023-01-11 19:50:00,1132.0,55.0,Marrakech
2023-01-11 20:00:00,1157.0,63.0,Marrakech
2023-01-11 20:10:00,1135.6666666666667,53.666666666666664,Marrakech
2023-01-11 20:20:00,1114.3333333333333,44.33333333333333,Marrakech
2023-01-11 20:30:00,1093.0,35.0,Marrakech
2023-01-11 20:40:00,1086.3333333333333,31.666666666666668,Marrakech
2023-01-11 20:50:00,1079.6666666666667,28.333333333333332,Marrakech
2023-01-11 21:00:00,1073.0,25.0,Marrakech
2023-01-11 21:10:00,1057.6666666666667,25.0,Marrakech
2023-01-11 21:20:00,1042.3333333333333,25.0,Marrakech
2023-01-11 21:30:00,1027.0,25.0,Marrakech
2023-01-11 21:40:00,1005.3333333333334,26.0,Marrakech
2023-01-11 21:50:00,983.6666666666666,27.0,Marrakech
2023-01-11 22:00:00,962.0,28.0,Marrakech
2023-01-11 22:10:00,933.3333333333334,27.333333333333332,Marrakech
2023-01-11 22:20:00,904.6666666666666,26.666666666666668,Marrakech
2023-01-11 22:30:00,876.0,26.0,Marrakech
2023-01-11 22:40:00,863.6666666666666,24.333333333333332,Marrakech
2023-01-11 22:50:00,851.3333333333334,22.666666666666668,Marrakech
2023-01-11 23:00:00,839.0,21.0,Marrakech
2023-01-11 23:10:00,863.0,20.666666666666668,Marrakech
2023-01-11 23:20:00,887.0,20.333333333333332,Marrakech
2023-01-11 23:30:00,911.0,20.0,Marrakech
2023-01-11 23:40:00,862.6666666666666,28.0,Marrakech
2023-01-11 23:50:00,814.3333333333334,36.0,Marrakech
2023-01-12 00:00:00,766.0,44.0,Marrakech
2023-01-12 00:10:00,764.0,36.333333333333336,Marrakech
2023-01-12 00:20:00,762.0,28.666666666666664,Marrakech
2023-01-12 00:30:00,760.0,21.0,Marrakech
2023-01-12 00:40:00,753.3333333333334,21.666666666666668,Marrakech
2023-01-12 00:50:00,746.6666666666666,22.333333333333332,Marrakech
2023-01-12 01:00:00,740.0,23.0,Marrakech
2023-01-12 01:10:00,751.6666666666666,22.666666666666668,Marrakech
2023-01-12 01:20:00,763.3333333333334,22.333333333333332,Marrakech
2023-01-12 01:30:00,775.0,22.0,Marrakech
2023-01-12 01:40:00,770.0,18.333333333333332,Marrakech
2023-01-12 01:50:00,765.0,14.666666666666668,Marrakech
2023-01-12 02:00:00,760.0,11.0,Marrakech
2023-01-12 02:10:00,750.0,10.0,Marrakech
2023-01-12 02:20:00,740.0,9.0,Marrakech
